a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2016,5323,BELC,3,2,2,TUE,15,11,8,45,333204,374398,14,50, , , , , , , , , , 
2016,5324,MIDU,3,3,1,TUE,15,11,9,40,262806,357129,13,60, , , , , , , , , , 
2016,5325,BELC,3,1,1,TUE,15,11,10,40,333754,374500,13,20, , , , , , , , , , 
2016,5326,NEMD,3,2,1,TUE,15,11,8,50,307548,329560,13,40, , , , , , , , , , 
2016,5327,BELC,3,2,2,TUE,15,11,11,11,333521,374150,13,30, , , , , , , , , , 
2016,5328,MEAN,3,1,1,TUE,15,11,11,48,347153,394798,13,30, , , , , , , , , , 
2016,5329,ARND,3,2,1,TUE,15,11,12,6,356687,371018,13,60, , , , , , , , , , 
2016,5330,MEAN,3,2,2,TUE,15,11,12,16,304905,394697,13,50, , , , , , , , , , 
2016,5331,DCST,3,4,1,TUE,15,11,12,51,244611,419718,11,40, , , , , , , , , , 
2016,5332,DCST,2,3,3,TUE,15,11,13,8,243678,421016,13,40,1,1,1,1,1,1,1,1,1,1
2016,5333,LISC,3,2,2,TUE,15,11,13,45,341452,373514,13,30, , , , , , , , , , 
2016,5334,FERO,2,1,1,TUE,15,11,15,37,245156,372657,13,30,12,3,1,2,1,1,1,1,1,1
2016,5335,BELC,3,2,1,TUE,15,11,15,30,336553,374241,13,30, , , , , , , , , , 
2016,5336,MIDU,2,3,1,TUE,15,11,17,31,285347,383017,13,40,1,1,1,1,4,10,1,1,1,1
2016,5337,ARND,3,5,2,TUE,15,11,17,45,346738,373691,11,70, , , , , , , , , , 
2016,5338,ARBC,3,2,1,TUE,15,11,18,0,284645,334453,13,30, , , , , , , , , , 
2016,5339,BELC,3,3,3,TUE,15,11,18,45,333360,373820,13,30, , , , , , , , , , 
2016,5340,LISC,2,2,2,WED,16,11,8,55,336740,364968,13,30,12,3,1,11,1,1,2,1,1,1
2016,5341,ARND,2,2,1,WED,16,11,10,0,345632,375235,13,60,12,7,1,1,2,1,2,1,1,1
2016,5342,ARBC,3,1,1,WED,16,11,10,5,310610,345722,13,60, , , , , , , , , , 
2016,5343,DCST,3,2,1,WED,16,11,11,26,234047,397625,13,30, , , , , , , , , , 
2016,5344,ARBC,3,1,1,WED,16,11,9,0,287695,343084,13,60, , , , , , , , , , 
2016,5345,BELC,3,1,1,WED,16,11,12,11,334907,374648,14,70, , , , , , , , , , 
2016,5346,BELC,3,1,1,TUE,15,11,8,10,332631,375850,13,30, , , , , , , , , , 
2016,5347,NEMD,3,2,2,WED,16,11,14,50,308711,326670,13,30, , , , , , , , , , 
2016,5348,BELC,3,2,1,WED,16,11,15,15,334580,374652,13,50, , , , , , , , , , 
2016,5349,NEMD,3,2,3,WED,16,11,15,45,353230,345174,13,60, , , , , , , , , , 
2016,5350,ARND,3,2,1,WED,16,11,16,5,349350,374763,13,30, , , , , , , , , , 
2016,5351,MIDU,3,2,1,WED,16,11,16,54,262816,357112,13,60, , , , , , , , , , 
2016,5352,CCGL,3,2,1,TUE,15,11,10,50,281445,437143,13,40, , , , , , , , , , 
2016,5353,BELC,3,2,1,WED,16,11,19,55,333406,375808,13,30, , , , , , , , , , 
2016,5354,MEAN,3,1,1,WED,16,11,20,57,310302,401782,13,50, , , , , , , , , , 
2016,5355,NEMD,2,1,1,WED,16,11,21,0,309224,324983,13,40,12,7,1,1,4,1,1,1,1,1
2016,5356,ANTN,3,2,2,WED,16,11,22,45,330314,383066,1,30, , , , , , , , , , 
2016,5357,MEAN,3,1,1,WED,16,11,23,3,330211,399406,13,60, , , , , , , , , , 
2016,5358,ARBC,3,1,1,THU,17,11,0,10,302669,355108,13,30, , , , , , , , , , 
2016,5359,ARBC,2,1,1,THU,17,11,4,44,304334,351453,1,60,2,7,1,1,4,10,1,1,1,1
2016,5360,NEMD,3,2,1,THU,17,11,5,55,308470,325932,13,30, , , , , , , , , , 
2016,5361,FERO,3,2,2,THU,17,11,7,19,224283,343763,13,30, , , , , , , , , , 
2016,5362,BELC,3,2,1,THU,17,11,11,32,332245,373872,13,30, , , , , , , , , , 
2016,5363,ARBC,3,2,1,THU,17,11,12,30,301408,354137,13,30, , , , , , , , , , 
2016,5364,ANTN,3,2,1,THU,17,11,13,0,319653,377969,1,40, , , , , , , , , , 
2016,5365,BELC,3,2,1,TUE,15,11,14,0,332580,378069,13,30, , , , , , , , , , 
2016,5366,MEAN,2,1,1,THU,17,11,8,30,303138,395363,13,30,12,7,1,1,1,1,6,1,1,2
2016,5367,FERO,2,1,1,THU,17,11,16,5,228407,327029,13,30,1,1,1,1,3,2,2,1,1,1
2016,5368,MIDU,3,1,1,THU,17,11,16,17,270349,377863,13,60, , , , , , , , , , 
2016,5369,ANTN,2,1,1,THU,17,11,16,17,314207,390003,12,70,1,1,1,1,7,10,6,1,1,1
2016,5370,ANTN,3,3,1,THU,17,11,17,20,318932,387750,12,70, , , , , , , , , , 
2016,5371,ARBC,2,1,1,THU,17,11,17,30,312105,345946,13,30,12,3,1,11,4,1,1,1,1,1
2016,5372,DCST,3,1,1,THU,17,11,17,34,254011,405757,13,60, , , , , , , , , , 
2016,5373,CCGL,3,2,1,THU,17,11,17,30,284848,432690,13,30, , , , , , , , , , 
2016,5374,ANTN,2,2,1,THU,17,11,17,45,336399,383397,13,40,10,7,1,1,3,1,2,1,1,1
2016,5375,CCGL,3,2,2,THU,17,11,17,45,269138,425474,13,60, , , , , , , , , , 
2016,5376,NEMD,3,2,4,THU,17,11,18,30,326867,345612,13,60, , , , , , , , , , 
2016,5377,ANTN,3,3,2,THU,17,11,19,1,329057,383011,13,40, , , , , , , , , , 
2016,5378,MIDU,3,1,2,THU,17,11,20,30,282949,360987,13,60, , , , , , , , , , 
2016,5379,FERO,3,1,1,THU,17,11,23,5,222116,359565,13,60, , , , , , , , , , 
2016,5380,LISC,2,1,1,FRI,18,11,7,44,327625,365475,13,40,12,7,1,1,4,1,2,1,1,1
2016,5381,BELC,3,2,1,FRI,18,11,9,15,333942,375211,11,50, , , , , , , , , , 
2016,5382,BELC,3,2,1,FRI,18,11,10,4,335816,372938,13,30, , , , , , , , , , 
2016,5383,ARBC,3,2,1,FRI,18,11,10,5,301100,353370,13,30, , , , , , , , , , 
2016,5384,LISC,3,2,1,FRI,18,11,12,9,325997,364725,1,30, , , , , , , , , , 
2016,5385,DCST,3,2,1,FRI,18,11,13,16,254589,415408,13,60, , , , , , , , , , 
2016,5386,CCGL,3,2,1,FRI,18,11,12,57,286312,434048,13,40, , , , , , , , , , 
2016,5387,DCST,3,1,1,FRI,18,11,13,0,243964,416005,13,30, , , , , , , , , , 
2016,5388,CCGL,3,2,1,FRI,18,11,13,45,269153,413711,13,60, , , , , , , , , , 
2016,5389,BELC,3,2,1,FRI,18,11,14,37,330971,373244,13,30, , , , , , , , , , 
2016,5390,ARND,3,3,2,FRI,18,11,14,46,348975,380663,11,40, , , , , , , , , , 
2016,5391,ANTN,3,3,1,FRI,18,11,14,55,313424,387398,13,30, , , , , , , , , , 
2016,5392,BELC,3,1,1,FRI,18,11,12,30,333918,374060,2,20, , , , , , , , , , 
2016,5393,ARBC,2,2,4,FRI,18,11,16,9,287840,344991,13,30,8,3,1,11,4,5,2,1,1,1
2016,5394,BELC,3,2,2,FRI,18,11,17,0,334421,378787,12,70, , , , , , , , , , 
2016,5395,DCST,3,2,4,FRI,18,11,17,6,233900,395623,13,40, , , , , , , , , , 
2016,5396,BELC,3,2,1,FRI,18,11,17,9,333359,379469,13,30, , , , , , , , , , 
2016,5397,ANTN,3,2,1,FRI,18,11,17,15,329571,383005,13,30, , , , , , , , , , 
2016,5398,BELC,3,2,1,FRI,18,11,17,30,334174,373675,13,30, , , , , , , , , , 
2016,5399,ARND,3,2,2,FRI,18,11,18,1,356040,379582,13,60, , , , , , , , , , 
2016,5400,FERO,3,2,1,FRI,18,11,18,25,211356,352734,13,30, , , , , , , , , , 
2016,5401,LISC,3,2,1,FRI,18,11,20,20,336480,369496,13,30, , , , , , , , , , 
2016,5402,LISC,3,2,3,FRI,18,11,19,50,328189,364216,12,70, , , , , , , , , , 
2016,5403,NEMD,2,1,1,SAT,19,11,4,5,303826,326899,13,30,12,7,1,1,4,1,2,1,1,1
2016,5404,ANTN,2,2,1,SAT,19,11,4,17,308627,389633,12,70,1,1,1,1,7,10,4,1,1,1
2016,5405,MEAN,3,1,1,SAT,19,11,8,29,304290,407706,13,50, , , , , , , , , , 
2016,5406,LISC,3,2,1,SAT,19,11,9,28,321695,358094,13,60, , , , , , , , , , 
2016,5407,CCGL,3,2,1,SAT,19,11,9,30,288226,414916,13,60, , , , , , , , , , 
2016,5408,NEMD,3,1,1,SAT,19,11,9,54,330554,330777,13,60, , , , , , , , , , 
2016,5409,ARBC,3,2,3,SAT,19,11,10,51,310371,356679,13,60, , , , , , , , , , 
2016,5410,NEMD,3,3,1,SAT,19,11,11,30,336787,352856,13,30, , , , , , , , , , 
2016,5411,MEAN,3,2,1,SAT,19,11,11,50,310622,403588,13,40, , , , , , , , , , 
2016,5412,FERO,3,3,3,SAT,19,11,13,15,243779,373815,13,40, , , , , , , , , , 
2016,5413,ANTN,3,2,3,SAT,19,11,13,39,332451,384106,13,30, , , , , , , , , , 
2016,5414,BELC,3,2,1,SAT,19,11,14,27,333375,375235,13,30, , , , , , , , , , 
2016,5415,ARBC,3,3,2,SAT,19,11,14,30,306293,348804,13,30, , , , , , , , , , 
2016,5416,FERO,2,1,1,SAT,19,11,14,45,244591,372142,13,30,10,7,1,1,1,1,1,1,1,1
2016,5417,DCST,3,2,1,SAT,19,11,16,6,246713,418672,11,60, , , , , , , , , , 
2016,5418,ANTN,1,1,1,SAT,19,11,16,20,316617,381420,13,60,1,1,1,1,6,1,2,1,1,1
2016,5419,NEMD,3,2,1,SAT,19,11,17,53,336690,352414,2,30, , , , , , , , , , 
2016,5420,MEAN,2,1,1,SAT,19,11,19,25,340926,387160,13,40,12,7,1,1,7,10,1,1,1,1
2016,5421,MEAN,2,1,1,SAT,19,11,21,43,314934,400354,13,60,1,1,1,1,6,9,4,1,1,1
2016,5422,ARND,3,1,1,SUN,20,11,2,20,350063,378673,13,30, , , , , , , , , , 
2016,5423,BELC,3,2,3,SUN,20,11,3,7,334303,372870,13,30, , , , , , , , , , 
2016,5424,DCST,3,2,3,SUN,20,11,8,42,248104,413060,13,60, , , , , , , , , , 
2016,5425,CCGL,3,1,1,SUN,20,11,8,30,281550,432841,13,60, , , , , , , , , , 
2016,5426,DCST,3,1,1,SUN,20,11,9,18,242625,418790,13,30, , , , , , , , , , 
2016,5427,ANTN,3,1,1,SUN,20,11,11,30,302777,391008,13,30, , , , , , , , , , 
2016,5428,BELC,3,2,1,SUN,20,11,16,25,335783,373985,13,30, , , , , , , , , , 
2016,5429,NEMD,2,1,1,SUN,20,11,17,40,330636,338889,13,60,12,7,1,1,6,9,2,1,1,1
2016,5430,CCGL,3,3,2,SUN,20,11,23,33,285545,438483,13,60, , , , , , , , , , 
2016,5431,ANTN,3,1,1,MON,21,11,6,53,328370,384501,12,70, , , , , , , , , , 
2016,5432,ARND,3,1,1,MON,21,11,7,20,361899,355629,13,60, , , , , , , , , , 
2016,5433,BELC,3,2,1,MON,21,11,8,45,331207,376194,13,30, , , , , , , , , , 
2016,5434,BELC,3,2,1,MON,21,11,9,49,334187,377900,13,30, , , , , , , , , , 
2016,5435,ARND,3,2,1,MON,21,11,9,0,350908,374356,13,30, , , , , , , , , , 
2016,5436,BELC,3,3,1,MON,21,11,11,49,329885,372138,13,30, , , , , , , , , , 
2016,5437,LISC,3,1,1,MON,21,11,12,45,339078,371196,13,40, , , , , , , , , , 
2016,5438,FERO,3,2,1,MON,21,11,14,45,224290,343746,13,30, , , , , , , , , , 
2016,5439,ARBC,2,1,1,MON,21,11,16,24,300664,355133,13,30,12,7,1,9,4,1,2,1,1,1
2016,5440,LISC,3,2,2,MON,21,11,16,50,326840,362768,12,70, , , , , , , , , , 
2016,5441,ARBC,3,2,1,MON,21,11,17,25,311792,351546,13,60, , , , , , , , , , 
2016,5442,BELC,3,2,1,MON,21,11,17,10,333466,374627,13,30, , , , , , , , , , 
2016,5443,DCST,3,4,1,MON,21,11,18,25,258135,409341,13,60, , , , , , , , , , 
2016,5444,BELC,3,3,3,MON,21,11,18,59,330098,370804,12,70, , , , , , , , , , 
2016,5445,ANTN,3,2,1,MON,21,11,18,45,312887,387658,13,60, , , , , , , , , , 
2016,5446,NEMD,3,1,1,MON,21,11,21,25,331795,336475,13,60, , , , , , , , , , 
2016,5447,ANTN,3,3,4,TUE,22,11,7,45,318292,388068,12,70, , , , , , , , , , 
2016,5448,BELC,3,2,1,TUE,22,11,8,19,333842,373943,2,20, , , , , , , , , , 
2016,5449,CCGL,3,2,1,TUE,22,11,8,5,303603,423092,13,60, , , , , , , , , , 
2016,5450,FERO,3,1,1,TUE,22,11,9,5,237977,333263,13,60, , , , , , , , , , 
2016,5451,DCST,3,2,1,TUE,22,11,8,30,244273,416942,13,30, , , , , , , , , , 
2016,5452,ARND,3,1,1,TUE,22,11,10,0,341592,377149,13,60, , , , , , , , , , 
2016,5453,LISC,3,2,1,TUE,22,11,10,40,321377,373741,13,60, , , , , , , , , , 
2016,5454,BELC,3,2,2,TUE,22,11,11,38,333500,368516,11,50, , , , , , , , , , 
2016,5455,ARND,3,2,1,MON,21,11,9,0,341206,379866,13,40, , , , , , , , , , 
2016,5456,DCST,3,2,1,TUE,22,11,11,55,234591,397652,13,30, , , , , , , , , , 
2016,5457,MIDU,3,3,3,TUE,22,11,12,45,292265,392328,13,60, , , , , , , , , , 
2016,5458,BELC,3,2,1,TUE,22,11,13,2,333448,374338,13,30, , , , , , , , , , 
2016,5459,ARBC,3,2,1,TUE,22,11,8,40,309178,357546,13,40, , , , , , , , , , 
2016,5460,BELC,3,2,1,TUE,22,11,13,44,336994,374940,13,30, , , , , , , , , , 
2016,5461,MIDU,2,1,1,TUE,22,11,14,39,284521,399524,13,60,1,1,1,1,2,8,2,1,1,1
2016,5462,ARND,2,2,1,FRI,4,11,17,20,349358,373837,13,30,10,7,1,1,4,10,10,1,1,2
2016,5463,ARBC,3,1,1,TUE,22,11,15,40,284418,334069,13,30, , , , , , , , , , 
2016,5464,ARND,3,2,1,TUE,22,11,16,30,349067,380949,13,30, , , , , , , , , , 
2016,5465,BELC,3,3,1,TUE,22,11,16,43,333241,376287,13,30, , , , , , , , , , 
2016,5466,FERO,3,2,2,TUE,22,11,17,3,248814,367479,13,60, , , , , , , , , , 
2016,5467,FERO,3,2,1,TUE,22,11,7,15,254253,332443,13,60, , , , , , , , , , 
2016,5468,BELC,3,3,2,TUE,22,11,17,24,334362,376006,12,70, , , , , , , , , , 
2016,5469,BELC,3,2,1,TUE,22,11,17,39,332659,381350,12,70, , , , , , , , , , 
2016,5470,BELC,3,3,1,TUE,22,11,18,29,335839,374333,13,30, , , , , , , , , , 
2016,5471,BELC,3,2,1,TUE,22,11,20,0,331594,369330,13,30, , , , , , , , , , 
2016,5472,DCST,2,2,5,TUE,22,11,22,38,254447,408025,13,60,1,1,1,1,7,10,1,1,1,1
2016,5473,LISC,3,2,1,WED,23,11,8,0,335694,368394,13,50, , , , , , , , , , 
2016,5474,BELC,3,3,3,WED,23,11,8,20,331596,370895,13,30, , , , , , , , , , 
2016,5475,BELC,3,1,1,WED,23,11,8,30,329092,368740,13,30, , , , , , , , , , 
2016,5476,CCGL,1,3,5,WED,23,11,9,18,277887,403576,13,60,1,1,1,1,2,10,2,1,4,1
2016,5477,BELC,3,1,1,WED,23,11,9,28,329076,368485,13,30, , , , , , , , , , 
2016,5478,BELC,3,2,2,WED,23,11,8,50,329469,369017,13,30, , , , , , , , , , 
2016,5479,ANTN,3,2,1,WED,23,11,10,19,332072,382591,13,30, , , , , , , , , , 
2016,5480,BELC,3,1,2,WED,23,11,11,43,330275,370100,13,30, , , , , , , , , , 
2016,5481,NEMD,3,3,2,WED,23,11,11,45,308678,326534,11,30, , , , , , , , , , 
2016,5482,BELC,3,1,1,WED,23,11,10,25,338828,374875,13,30, , , , , , , , , , 
2016,5483,ARBC,3,2,4,WED,23,11,12,19,305507,357317,11,60, , , , , , , , , , 
2016,5484,ARBC,2,2,2,WED,23,11,12,45,313489,345379,13,40,10,7,1,1,2,10,2,1,1,1
2016,5485,BELC,3,1,1,WED,23,11,12,50,337248,371767,13,30, , , , , , , , , , 
2016,5486,BELC,3,1,2,WED,23,11,13,22,335029,372262,13,30, , , , , , , , , , 
2016,5487,MEAN,3,2,1,WED,23,11,9,20,309988,400380,13,40, , , , , , , , , , 
2016,5488,LISC,3,3,1,WED,23,11,13,52,327204,364690,13,30, , , , , , , , , , 
2016,5489,NEMD,3,2,2,WED,23,11,14,4,348767,346480,13,60, , , , , , , , , , 
2016,5490,NEMD,3,2,1,WED,23,11,14,20,334623,353830,13,60, , , , , , , , , , 
2016,5491,BELC,3,2,1,WED,23,11,14,23,331984,378000,13,30, , , , , , , , , , 
2016,5492,DCST,3,2,4,WED,23,11,15,55,235750,400015,13,60, , , , , , , , , , 
2016,5493,NEMD,3,2,1,WED,23,11,16,28,347888,338222,13,60, , , , , , , , , , 
2016,5494,DCST,3,2,1,WED,23,11,16,28,247216,418628,13,60, , , , , , , , , , 
2016,5495,LISC,3,2,1,THU,17,11,13,45,326680,363992,13,30, , , , , , , , , , 
2016,5496,NEMD,3,2,1,WED,23,11,16,32,307891,328565,1,50, , , , , , , , , , 
2016,5497,DCST,3,2,2,WED,23,11,15,59,243682,419422,13,30, , , , , , , , , , 
2016,5498,BELC,3,1,1,WED,23,11,17,6,333993,374060,2,20, , , , , , , , , , 
2016,5499,ARBC,3,2,1,WED,23,11,17,15,286636,351965,13,60, , , , , , , , , , 
2016,5500,LISC,3,3,1,WED,23,11,17,53,316210,361537,13,60, , , , , , , , , , 
2016,5501,DCST,3,1,1,WED,23,11,18,0,243427,417219,13,30, , , , , , , , , , 
2016,5502,MEAN,3,2,3,WED,23,11,21,45,335605,400431,13,60, , , , , , , , , , 
2016,5503,MEAN,3,1,1,THU,24,11,1,0,312404,416282,13,60, , , , , , , , , , 
2016,5504,ARND,3,1,2,THU,24,11,3,30,348636,365158,13,60, , , , , , , , , , 
2016,5505,ANTN,3,4,3,THU,24,11,8,46,330969,382231,12,70, , , , , , , , , , 
2016,5506,BELC,3,2,1,THU,24,11,8,52,333066,372636,13,30, , , , , , , , , , 
2016,5507,MEAN,3,2,2,THU,24,11,8,55,337657,385081,13,30, , , , , , , , , , 
2016,5508,MIDU,3,3,1,THU,24,11,8,45,285493,400383,13,30, , , , , , , , , , 
2016,5509,LISC,3,2,1,THU,24,11,9,15,343732,374016,13,30, , , , , , , , , , 
2016,5510,BELC,3,2,1,THU,24,11,9,42,338068,373959,13,30, , , , , , , , , , 
2016,5511,ANTN,3,3,1,THU,24,11,8,40,331477,383820,13,40, , , , , , , , , , 
2016,5512,ARND,3,1,1,THU,24,11,11,50,364063,362219,13,60, , , , , , , , , , 
2016,5513,BELC,3,2,1,THU,24,11,12,11,333652,374726,2,30, , , , , , , , , , 
2016,5514,BELC,3,2,1,THU,24,11,12,35,333333,373894,13,30, , , , , , , , , , 
2016,5515,DCST,3,2,1,THU,24,11,13,41,243675,418231,13,30, , , , , , , , , , 
2016,5516,FERO,2,1,1,THU,24,11,15,32,224260,358478,13,30,1,1,1,1,1,1,1,1,1,1
2016,5517,CCGL,3,2,2,THU,24,11,15,30,282218,438740,13,30, , , , , , , , , , 
2016,5518,LISC,3,2,1,THU,24,11,17,24,341602,374068,13,40, , , , , , , , , , 
2016,5519,ARBC,3,2,1,THU,24,11,18,56,307344,359397,13,40, , , , , , , , , , 
2016,5520,NEMD,3,1,1,THU,24,11,20,20,308462,325967,13,30, , , , , , , , , , 
2016,5521,BELC,2,1,1,FRI,25,11,2,10,333545,373112,13,30,1,1,1,1,4,1,1,1,1,1
2016,5522,MIDU,3,2,1,FRI,25,11,8,0,274417,374291,13,60, , , , , , , , , , 
2016,5523,ARBC,3,1,1,FRI,25,11,8,35,304078,348696,13,60, , , , , , , , , , 
2016,5524,CCGL,3,2,1,FRI,25,11,13,0,284244,431094,13,40, , , , , , , , , , 
2016,5525,LISC,3,2,1,FRI,25,11,14,42,329677,367049,12,70, , , , , , , , , , 
2016,5526,BELC,3,2,1,FRI,25,11,14,47,338671,374605,13,30, , , , , , , , , , 
2016,5527,MIDU,3,1,1,FRI,25,11,15,47,287171,397110,13,60, , , , , , , , , , 
2016,5528,MEAN,3,2,1,FRI,25,11,15,45,332012,395951,13,60, , , , , , , , , , 
2016,5529,BELC,3,2,1,FRI,25,11,15,54,333707,372705,13,30, , , , , , , , , , 
2016,5530,MEAN,3,2,1,SAT,19,11,9,30,334541,397732,13,60, , , , , , , , , , 
2016,5531,DCST,3,3,4,FRI,25,11,17,0,251574,409271,13,60, , , , , , , , , , 
2016,5532,ARBC,3,2,1,FRI,25,11,17,0,302208,356703,1,60, , , , , , , , , , 
2016,5533,ARND,3,1,1,FRI,25,11,17,39,359111,379839,2,30, , , , , , , , , , 
2016,5534,ARBC,3,2,1,FRI,25,11,18,22,313271,345810,13,30, , , , , , , , , , 
2016,5535,MEAN,3,3,2,FRI,25,11,18,26,345282,390614,13,60, , , , , , , , , , 
2016,5536,ARBC,3,2,1,FRI,25,11,18,20,307984,358467,13,30, , , , , , , , , , 
2016,5537,LISC,3,2,1,FRI,25,11,18,0,315469,361503,14,70, , , , , , , , , , 
2016,5538,ARND,3,1,1,FRI,25,11,20,0,344421,377239,13,60, , , , , , , , , , 
2016,5539,MIDU,3,2,3,FRI,25,11,23,35,277747,364883,13,60, , , , , , , , , , 
2016,5540,MIDU,3,2,1,SAT,26,11,3,17,262857,356676,13,60, , , , , , , , , , 
2016,5541,BELC,3,4,1,SAT,26,11,5,58,331252,375399,13,30, , , , , , , , , , 
2016,5542,ARND,3,2,3,SAT,26,11,11,48,345287,369363,1,30, , , , , , , , , , 
2016,5543,NEMD,3,2,2,SAT,26,11,13,10,321865,329126,13,30, , , , , , , , , , 
2016,5544,NEMD,3,1,1,SAT,26,11,13,25,344660,341531,13,60, , , , , , , , , , 
2016,5545,ARBC,3,1,3,SAT,26,11,14,11,304877,354336,13,60, , , , , , , , , , 
2016,5546,ARND,3,2,4,SAT,26,11,14,14,342297,376790,13,60, , , , , , , , , , 
2016,5547,MEAN,3,1,1,SAT,26,11,14,53,347619,392065,13,30, , , , , , , , , , 
2016,5548,NEMD,1,2,2,SAT,26,11,17,40,340889,358759,13,30,12,7,1,1,4,9,2,1,1,1
2016,5549,CCGL,3,3,2,SAT,26,11,17,45,293189,429643,13,60, , , , , , , , , , 
2016,5550,NEMD,3,2,1,SAT,26,11,15,39,349310,348279,13,60, , , , , , , , , , 
2016,5551,CCGL,1,1,1,SAT,26,11,18,30,285082,431502,11,60,1,1,1,1,4,1,2,1,1,1
2016,5552,DCST,3,2,1,SAT,26,11,18,58,250223,410844,13,60, , , , , , , , , , 
2016,5553,ARBC,3,1,1,SAT,26,11,19,45,311015,343728,13,60, , , , , , , , , , 
2016,5554,MEAN,3,1,3,SAT,26,11,20,7,340735,387120,13,40, , , , , , , , , , 
2016,5555,FERO,3,1,1,SAT,26,11,23,17,225933,349868,13,60, , , , , , , , , , 
2016,5556,BELC,3,2,1,SAT,26,11,23,19,334171,374476,2,30, , , , , , , , , , 
2016,5557,BELC,3,1,1,SUN,27,11,2,35,333790,374295,13,20, , , , , , , , , , 
2016,5558,DCST,3,1,1,SUN,27,11,4,10,241756,419228,1,30, , , , , , , , , , 
2016,5559,MIDU,3,1,1,SAT,26,11,22,0,270926,371986,13,60, , , , , , , , , , 
2016,5560,BELC,3,2,1,SUN,27,11,9,27,334943,371295,1,30, , , , , , , , , , 
2016,5561,ARND,3,2,1,SUN,27,11,15,36,351103,380312,1,30, , , , , , , , , , 
2016,5562,MEAN,3,2,3,SUN,27,11,16,44,309880,402915,13,50, , , , , , , , , , 
2016,5563,ARND,2,1,1,SUN,27,11,19,1,348364,372954,13,40,1,1,1,12,7,10,1,1,1,1
2016,5564,MEAN,3,2,1,SUN,27,11,19,6,314228,397087,13,50, , , , , , , , , , 
2016,5565,NEMD,3,1,1,SUN,27,11,21,54,306131,327701,13,40, , , , , , , , , , 
2016,5566,ARBC,2,1,1,MON,28,11,7,2,305838,349458,13,60,1,1,1,1,6,9,8,1,1,1
2016,5567,ANTN,3,1,1,MON,28,11,9,5,334388,379970,13,30, , , , , , , , , , 
2016,5568,BELC,3,1,1,MON,28,11,10,57,334343,374357,13,30, , , , , , , , , , 
2016,5569,BELC,3,2,1,MON,28,11,12,32,333704,368484,13,50, , , , , , , , , , 
2016,5570,NEMD,3,2,1,MON,28,11,14,30,348544,344470,13,30, , , , , , , , , , 
2016,5571,FERO,2,3,2,MON,28,11,17,55,266909,372200,13,60,1,1,1,1,7,10,1,1,1,1
2016,5572,LISC,3,1,1,MON,28,11,18,45,328520,354400,13,60, , , , , , , , , , 
2016,5573,ANTN,3,2,1,MON,28,11,18,46,333243,381959,13,30, , , , , , , , , , 
2016,5574,MEAN,3,1,1,MON,28,11,20,9,305643,398397,13,40, , , , , , , , , , 
2016,5575,BELC,3,2,1,MON,28,11,20,11,334983,370861,13,30, , , , , , , , , , 
2016,5576,BELC,3,2,3,MON,28,11,20,26,337687,373986,13,30, , , , , , , , , , 
2016,5577,BELC,3,2,2,TUE,29,11,0,30,334180,375160,2,30, , , , , , , , , , 
2016,5578,BELC,3,2,2,TUE,29,11,7,20,334088,376345,13,30, , , , , , , , , , 
2016,5579,ANTN,3,4,2,TUE,29,11,7,44,317867,388329,12,70, , , , , , , , , , 
2016,5580,BELC,3,2,1,TUE,29,11,7,58,335974,373338,13,30, , , , , , , , , , 
2016,5581,LISC,2,4,2,TUE,29,11,8,34,333858,368047,13,40,1,1,1,1,1,1,1,1,1,1
2016,5582,LISC,3,2,2,TUE,29,11,9,46,329956,361749,13,60, , , , , , , , , , 
2016,5583,BELC,3,2,1,SAT,26,11,18,30,333451,375121,13,30, , , , , , , , , , 
2016,5584,ARBC,2,2,2,TUE,29,11,13,6,310847,363834,13,30,12,7,2,1,1,10,2,1,1,1
2016,5585,MEAN,3,1,2,TUE,29,11,13,46,310814,403509,13,30, , , , , , , , , , 
2016,5586,ANTN,2,2,1,TUE,29,11,14,18,333864,385112,13,60,10,7,1,1,3,1,1,1,1,1
2016,5587,BELC,3,2,8,TUE,29,11,15,39,333439,374321,13,30, , , , , , , , , , 
2016,5588,DCST,2,2,3,TUE,29,11,15,59,229844,379396,13,60,6,7,1,1,3,1,2,1,1,1
2016,5589,BELC,3,1,1,TUE,29,11,16,11,328290,370045,13,30, , , , , , , , , , 
2016,5590,NEMD,3,1,1,TUE,29,11,15,59,307589,326495,13,30, , , , , , , , , , 
2016,5591,BELC,3,2,2,TUE,29,11,17,12,333901,375547,13,30, , , , , , , , , , 
2016,5592,MEAN,3,2,1,TUE,29,11,17,14,341060,387198,13,40, , , , , , , , , , 
2016,5593,LISC,3,2,1,TUE,29,11,17,20,325234,364946,13,30, , , , , , , , , , 
2016,5594,BELC,3,1,1,THU,24,11,15,30,336177,374185,13,30, , , , , , , , , , 
2016,5595,BELC,3,2,1,TUE,29,11,18,34,330489,371539,13,30, , , , , , , , , , 
2016,5596,ARBC,3,2,1,TUE,29,11,19,35,302134,356617,1,30, , , , , , , , , , 
2016,5597,CCGL,3,2,2,TUE,29,11,20,30,266051,406945,13,60, , , , , , , , , , 
